사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하차총승객수,연월,월일,등록일자
2019-04-11,목,5호선,신정,16108,11305,27413,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,목동,22632,25347,47979,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,오목교,28046,30388,58434,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,양평,8481,8456,16937,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,영등포구청,4498,4628,9126,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,영등포시장,11371,12053,23424,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,신길,4069,4643,8712,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,여의도,35060,39185,74245,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,여의나루,24700,27075,51775,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,마포,17944,18341,36285,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,공덕,18409,19278,37687,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,애오개,9042,9073,18115,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,충정로,5747,5901,11648,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,서대문,23348,24222,47570,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,광화문,41818,43872,85690,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,종로3가,17814,17355,35169,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,을지로4가,6150,6682,12832,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,동대문역사문화공원,3580,4211,7791,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,청구,5180,4659,9839,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,신금호,8048,8073,16121,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,행당,10330,8877,19207,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,왕십리,5749,6481,12230,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,마장,7828,7692,15520,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,답십리,19567,17999,37566,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,장한평,22511,22571,45082,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,군자,13116,14187,27303,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,아차산,18286,17668,35954,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,광나루,17382,15857,33239,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,천호,21950,23668,45618,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,강동,23556,20091,43647,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,길동,8811,9357,18168,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,굽은다리,11343,10630,21973,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,명일,9653,10107,19760,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,고덕,12029,11665,23694,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,상일동,16078,13413,29491,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,둔촌동,10204,10278,20482,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,올림픽공원,5797,5112,10909,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,방이,8884,9118,18002,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,오금,4666,4652,9318,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,개롱,8269,8626,16895,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,거여,9262,8541,17803,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,마천,6363,6295,12658,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,응암,21545,21553,43098,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,역촌,4636,5421,10057,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,불광,5709,5745,11454,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,독바위,3344,3551,6895,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,연신내,1,0,1,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,구산,9530,7051,16581,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,새절,17354,16472,33826,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,증산,12645,12646,25291,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,디지털미디어시티,16179,17874,34053,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,월드컵경기장,5920,6168,12088,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,마포구청,17650,15777,33427,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,망원,16288,17529,33817,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,합정,16995,15331,32326,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,상수,12177,13801,25978,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,광흥창,12119,11751,23870,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,대흥,12113,12435,24548,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,공덕,22798,22424,45222,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,효창공원앞,9346,8866,18212,Apr-19,04월 11일,20190414
2019-04-11,목,4호선,삼각지,7812,6732,14544,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,녹사평,6314,6232,12546,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,이태원,14544,16230,30774,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,한강진,8806,10451,19257,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,버티고개,2967,2746,5713,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,약수,4586,4580,9166,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,청구,4594,5111,9705,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,신당,10763,11391,22154,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,동묘앞,10211,10728,20939,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,창신,4731,4072,8803,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,보문,9150,8532,17682,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,안암,18308,18267,36575,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,고려대,12497,12018,24515,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,월곡,16339,15445,31784,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,상월곡,8536,8311,16847,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,돌곶이,10503,9766,20269,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,석계,15919,16319,32238,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,태릉입구,6691,8130,14821,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,화랑대,16597,12703,29300,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,봉화산,12220,10959,23179,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,장암,2945,940,3885,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,도봉산,11979,13846,25825,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,수락산,15914,15651,31565,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,마들,14710,13768,28478,Apr-19,04월 11일,20190414
2019-04-11,목,4호선,노원,23774,25388,49162,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,중계,19445,17875,37320,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,하계,23666,22500,46166,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,공릉,15878,15566,31444,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,태릉입구,11373,10804,22177,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,먹골,12179,11901,24080,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,중화,13803,13280,27083,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,상봉,20079,19268,39347,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,면목,20376,19905,40281,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,사가정,19212,19001,38213,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,용마산,7519,7013,14532,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,중곡,11934,11074,23008,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,군자,17127,13112,30239,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,어린이대공원,22241,23378,45619,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,건대입구,18527,19032,37559,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,뚝섬유원지,10578,10027,20605,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,청담,23808,27438,51246,Apr-19,04월 11일,20190414
2019-04-11,목,분당선,강남구청,18143,20545,38688,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,학동,25935,28817,54752,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,논현,23083,25037,48120,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,반포,7534,7408,14942,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,고속터미널,20820,18759,39579,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,내방,17293,17920,35213,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,이수,19373,18767,38140,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,남성,14534,13469,28003,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,숭실대입구,20752,20835,41587,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,상도,14723,14594,29317,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,장승배기,12995,12634,25629,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,신대방삼거리,20163,19169,39332,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,보라매,11764,11845,23609,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,신풍,13655,12833,26488,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,대림,10973,11111,22084,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,남구로,19142,20745,39887,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,가산디지털단지,50771,51833,102604,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,철산,28558,29204,57762,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,광명사거리,30858,29998,60856,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,천왕,11239,10372,21611,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,온수,14565,13652,28217,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,까치울,9428,8688,18116,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,부천종합운동장,8326,7556,15882,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,춘의,11261,11016,22277,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,신중동,17682,17546,35228,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,부천시청,14805,14892,29697,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,상동,16485,17233,33718,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,삼산체육관,6404,5654,12058,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,굴포천,10747,11262,22009,Apr-19,04월 11일,20190414
2019-04-11,목,7호선,부평구청,14575,11639,26214,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,암사,22334,19506,41840,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,천호,21082,23710,44792,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,강동구청,12533,12751,25284,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,몽촌토성,7599,8038,15637,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,잠실,19258,22383,41641,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,석촌,10188,12588,22776,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,송파,11222,10712,21934,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,가락시장,9388,10948,20336,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,문정,23729,24815,48544,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,장지,21700,20540,42240,Apr-19,04월 11일,20190414
2019-04-11,목,분당선,복정,14637,12261,26898,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,산성,6973,6702,13675,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,남한산성입구,18557,17551,36108,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,단대오거리,13888,12829,26717,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,신흥,5235,5573,10808,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,수진,5949,5538,11487,Apr-19,04월 11일,20190414
2019-04-11,목,분당선,모란,5183,3743,8926,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,개화,8410,5476,13886,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,김포공항,10015,12629,22644,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,공항시장,3421,3748,7169,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,신방화,8553,8242,16795,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,마곡나루,11552,11248,22800,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,양천향교,10568,10789,21357,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,가양,24610,23858,48468,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,증미,8297,8403,16700,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,등촌,12358,12433,24791,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,염창,19984,19432,39416,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,신목동,5013,4520,9533,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,선유도,8681,8457,17138,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,당산,23187,22571,45758,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,국회의사당,32313,30527,62840,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,여의도,30751,31487,62238,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,샛강,6564,6892,13456,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,노량진,33339,34182,67521,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,노들,5355,4681,10036,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,흑석,13602,13721,27323,Apr-19,04월 11일,20190414
2019-04-11,목,4호선,동작,4647,3722,8369,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,구반포,3676,3845,7521,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,신반포,4014,3981,7995,Apr-19,04월 11일,20190414
2019-04-11,목,3호선,고속터미널,13847,19819,33666,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,사평,3872,3733,7605,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,신논현,36692,37156,73848,Apr-19,04월 11일,20190414
2019-04-11,목,4호선,서울역,13420,11301,24721,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,공덕,2503,3416,5919,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,홍대입구,11801,12451,24252,Apr-19,04월 11일,20190414
2019-04-11,목,경의선,디지털미디어시티,15686,13810,29496,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,마곡나루,6811,5744,12555,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,김포공항,10647,7573,18220,Apr-19,04월 11일,20190414
2019-04-11,목,인천선,계양,13299,12168,25467,Apr-19,04월 11일,20190414
2019-04-11,목,인천2호선,검암,9633,9234,18867,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,청라국제도시,7531,7214,14745,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,운서,7625,7668,15293,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,공항화물청사,2928,3297,6225,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,인천공항1터미널,16445,14868,31313,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,인천공항2터미널,5623,4500,10123,Apr-19,04월 11일,20190414
2019-04-11,목,공항철도,영종,2693,2798,5491,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,언주,10432,10492,20924,Apr-19,04월 11일,20190414
2019-04-11,목,분당선,선정릉,10126,10798,20924,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,삼성중앙,7090,7219,14309,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,봉은사,19312,19663,38975,Apr-19,04월 11일,20190414
2019-04-11,목,2호선,종합운동장,5274,4753,10027,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,삼전,5717,5661,11378,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,석촌고분,5360,5382,10742,Apr-19,04월 11일,20190414
2019-04-11,목,8호선,석촌,7698,6423,14121,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,송파나루,4315,4473,8788,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,한성백제,2314,2130,4444,Apr-19,04월 11일,20190414
2019-04-11,목,5호선,올림픽공원,5450,5565,11015,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,둔촌오륜,1131,960,2091,Apr-19,04월 11일,20190414
2019-04-11,목,9호선,중앙보훈병원,8258,7522,15780,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,북한산우이,3065,2722,5787,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,솔밭공원,2722,2628,5350,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,4.19민주묘지,4534,4348,8882,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,가오리,4786,4672,9458,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,화계,3792,3585,7377,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,삼양,2358,2472,4830,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,삼양사거리,2780,2838,5618,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,솔샘,6692,6291,12983,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,북한산보국문,7278,6727,14005,Apr-19,04월 11일,20190414
2019-04-11,목,우이신설경전철,정릉,5072,4698,9770,Apr-19,04월 11일,20190414
2019-04-11,목,4호선,성신여대입구,4251,4584,8835,Apr-19,04월 11일,20190414
2019-04-11,목,6호선,보문,1913,1988,3901,Apr-19,04월 11일,20190414
2019-04-11,목,1호선,신설동,2337,2398,4735,Apr-19,04월 11일,20190414
2019-04-12,금,4호선,서울역,69470,66343,135813,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,시청,30557,30759,61316,Apr-19,04월 12일,20190415
2019-04-12,금,1호선,종각,52142,51187,103329,Apr-19,04월 12일,20190415
2019-04-12,금,3호선,종로3가,38944,36712,75656,Apr-19,04월 12일,20190415
2019-04-12,금,1호선,종로5가,32001,32263,64264,Apr-19,04월 12일,20190415
2019-04-12,금,4호선,동대문,16694,18381,35075,Apr-19,04월 12일,20190415
2019-04-12,금,1호선,신설동,19755,19222,38977,Apr-19,04월 12일,20190415
2019-04-12,금,1호선,제기동,24435,24655,49090,Apr-19,04월 12일,20190415
2019-04-12,금,경의선,청량리,29129,30063,59192,Apr-19,04월 12일,20190415
2019-04-12,금,6호선,동묘앞,11716,12266,23982,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,시청,32609,31693,64302,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,을지로입구,61127,61207,122334,Apr-19,04월 12일,20190415
2019-04-12,금,3호선,을지로3가,28366,28718,57084,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,을지로4가,14692,14711,29403,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,동대문역사문화공원,21546,24940,46486,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,신당,17783,18234,36017,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,상왕십리,17518,16367,33885,Apr-19,04월 12일,20190415
2019-04-12,금,경의선,왕십리,24061,19557,43618,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,한양대,15316,17130,32446,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,뚝섬,23014,24467,47481,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,성수,38199,41215,79414,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,건대입구,52405,58865,111270,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,구의,29700,28337,58037,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,강변,55222,52488,107710,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,잠실나루,20874,19905,40779,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,잠실,119327,115861,235188,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,잠실새내,30901,31638,62539,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,종합운동장,17946,21522,39468,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,삼성,71649,73640,145289,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,선릉,68592,61126,129718,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,역삼,59410,66719,126129,Apr-19,04월 12일,20190415
2019-04-12,금,2호선,강남,119912,124399,244311,Apr-19,04월 12일,20190415
